Model,Path Gambar,Nama File,Jumlah Objek,Kelas Unik,Kelas Dominan,Label YOLO Format
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_21-45-47/CAMERA_1.jpg,CAMERA_1.jpg,20,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",11,"['11 0.308255 0.683508 0.020267 0.019761', '6 0.533155 0.584227 0.029359 0.034608', '14 0.566948 0.627953 0.020559 0.020963', '9 0.347565 0.641116 0.019225 0.019428', '10 0.3564 0.71091 0.019911 0.019598', '4 0.553018 0.853556 0.027788 0.050451', '28 0.592772 0.780603 0.020033 0.020019', '17 0.504789 0.549956 0.021132 0.021073', '16 0.41944 0.538262 0.01936 0.019749', '27 0.549565 0.815745 0.019892 0.019807', '18 0.586924 0.629862 0.020117 0.02058', '13 0.557698 0.622849 0.020971 0.021269', '24 0.609985 0.77563 0.019955 0.020222', '15 0.359596 0.562959 0.020017 0.020268', '25 0.353543 0.818982 0.020133 0.019878', '5 0.615227 0.625937 0.021043 0.039838', '26 0.369588 0.72475 0.019481 0.019689', '22 0.581869 0.608779 0.021257 0.020833', '0 0.591183 0.682125 0.019959 0.020348', '12 0.334822 0.682771 0.046382 0.085205']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_00-56-43/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.619189 0.683872 0.020717 0.019996', '8 0.591187 0.68265 0.048785 0.084526', '16 0.41597 0.534701 0.020939 0.020958', '14 0.55533 0.616867 0.019519 0.01981', '27 0.545985 0.808654 0.0204 0.020186', '4 0.552213 0.852153 0.02769 0.050448', '23 0.551902 0.538319 0.019996 0.020369', '6 0.529527 0.579449 0.02929 0.034283', '18 0.582902 0.622845 0.020067 0.020118', '9 0.579617 0.640784 0.019993 0.019848', '28 0.588923 0.7739 0.020318 0.020395', '13 0.564246 0.621367 0.020035 0.020413', '22 0.577632 0.603161 0.019654 0.019668', '2 0.307461 0.605885 0.019526 0.020111', '26 0.366656 0.71914 0.019878 0.019702', '21 0.356519 0.558707 0.020142 0.020346', '0 0.335084 0.670528 0.020303 0.020521', '10 0.570606 0.708736 0.020346 0.020612', '15 0.35345 0.586276 0.019834 0.019593', '25 0.351061 0.813365 0.019997 0.019591', '1 0.312769 0.56379 0.020364 0.019829', '17 0.502306 0.542812 0.019804 0.020192', '24 0.606503 0.768471 0.019795 0.019901']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_05-12-18/CAMERA_1.jpg,CAMERA_1.jpg,20,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",10,"['10 0.355174 0.719772 0.019998 0.019739', '26 0.368679 0.73196 0.019916 0.019936', '9 0.346045 0.648259 0.020017 0.020116', '6 0.532301 0.589145 0.029377 0.035267', '24 0.610372 0.782364 0.020246 0.020423', '13 0.558718 0.630673 0.020492 0.021445', '4 0.553002 0.859276 0.028824 0.051825', '11 0.30608 0.69213 0.020141 0.020356', '12 0.333018 0.690785 0.047198 0.084895', '15 0.357623 0.571153 0.0206 0.020906', '22 0.581639 0.613934 0.020185 0.019596', '27 0.549246 0.822393 0.019555 0.018977', '17 0.505176 0.556103 0.020298 0.020215', '5 0.616395 0.631445 0.020375 0.038616', '28 0.592934 0.7871 0.020852 0.020326', '25 0.352743 0.827991 0.020279 0.020531', '0 0.591134 0.68829 0.020566 0.020546', '16 0.41701 0.545736 0.019865 0.020493', '14 0.565896 0.632821 0.02088 0.021579', '18 0.586522 0.635148 0.020312 0.019815']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_01-24-42/CAMERA_1.jpg,CAMERA_1.jpg,22,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 24, 25, 26, 27, 28]",11,"['11 0.620777 0.689924 0.020185 0.01998', '24 0.608155 0.774029 0.019952 0.019918', '8 0.592927 0.688619 0.048815 0.083152', '17 0.50404 0.54968 0.019913 0.02003', '4 0.554825 0.858683 0.027727 0.048949', '9 0.581428 0.646284 0.019952 0.019983', '13 0.565672 0.626632 0.019926 0.02047', '6 0.530407 0.584569 0.028618 0.034048', '18 0.584813 0.628402 0.020442 0.020106', '14 0.555741 0.620374 0.020159 0.020014', '27 0.547494 0.814783 0.019897 0.020254', '26 0.368424 0.72588 0.019499 0.019629', '10 0.571959 0.71504 0.020006 0.020471', '28 0.590843 0.779285 0.020003 0.02', '25 0.352284 0.820897 0.01959 0.01993', '21 0.357907 0.564094 0.020046 0.020328', '15 0.354634 0.592583 0.019928 0.019535', '1 0.313984 0.5706 0.020268 0.019908', '2 0.308413 0.611039 0.019959 0.020785', '22 0.579192 0.608614 0.020008 0.019251', '16 0.416551 0.5399 0.020234 0.019958', '0 0.336111 0.676216 0.019972 0.020172']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_08-04-07/CAMERA_1.jpg,CAMERA_1.jpg,24,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 23, 24, 25, 26, 28]",7,"['7 0.308429 0.681933 0.019719 0.020096', '4 0.533281 0.584752 0.027195 0.032716', '28 0.558633 0.537047 0.020101 0.019794', '8 0.335178 0.680237 0.043266 0.080265', '13 0.506803 0.552764 0.019982 0.020456', '5 0.34822 0.64024 0.019909 0.020015', '6 0.356852 0.710279 0.0193 0.019255', '24 0.610794 0.773924 0.019754 0.019925', '20 0.349411 0.525677 0.020467 0.020383', '1 0.55574 0.853872 0.02711 0.045127', '9 0.558791 0.622283 0.020051 0.020543', '19 0.582605 0.606437 0.020358 0.020016', '14 0.587003 0.627446 0.020312 0.020022', '0 0.592319 0.68108 0.020241 0.020036', '23 0.571155 0.518122 0.019934 0.019965', '11 0.359536 0.56325 0.020085 0.020256', '12 0.418961 0.538843 0.020409 0.021193', '10 0.568343 0.626539 0.01974 0.020503', '15 0.540172 0.672156 0.020278 0.020651', '26 0.370048 0.72318 0.019277 0.020233', '17 0.593461 0.779394 0.019328 0.01959', '25 0.354582 0.818645 0.019501 0.020636', '3 0.615556 0.612408 0.020097 0.046261', '21 0.424151 0.497187 0.020123 0.019524']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_21-16-31/CAMERA_1.jpg,CAMERA_1.jpg,25,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28]",18,"['28 0.555465 0.53573 0.019869 0.02041', '4 0.52909 0.583161 0.029089 0.035255', '8 0.332053 0.67928 0.044752 0.081364', '23 0.567013 0.515549 0.019538 0.01992', '26 0.367924 0.721492 0.018392 0.019321', '24 0.606315 0.769389 0.020325 0.020961', '10 0.563614 0.624832 0.019983 0.019916', '20 0.34657 0.524684 0.020036 0.019995', '6 0.353642 0.70617 0.019923 0.020399', '14 0.582653 0.625241 0.020111 0.019564', '11 0.356875 0.56372 0.019346 0.019728', '19 0.577935 0.606204 0.019049 0.019026', '13 0.50183 0.549138 0.020571 0.020503', '12 0.415981 0.53764 0.020281 0.020527', '16 0.535176 0.669692 0.020204 0.03639', '25 0.350932 0.815908 0.020453 0.021789', '21 0.421047 0.496676 0.019674 0.019614', '3 0.612272 0.61431 0.019236 0.048511', '9 0.553415 0.620146 0.019606 0.019897', '5 0.34539 0.638358 0.019227 0.019636', '2 0.551002 0.854303 0.025554 0.045936', '22 0.489738 0.498208 0.020411 0.020164', '7 0.305714 0.680114 0.019262 0.019371', '18 0.588761 0.774264 0.02033 0.024182', '18 0.588122 0.765715 0.021616 0.042199']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_18-36-22/CAMERA_1.jpg,CAMERA_1.jpg,25,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28]",28,"['28 0.556322 0.538152 0.020463 0.020057', '7 0.306888 0.684539 0.019891 0.019526', '6 0.355208 0.712555 0.020066 0.019751', '4 0.531006 0.588145 0.029012 0.03604', '0 0.589687 0.683839 0.019863 0.019879', '8 0.333686 0.683734 0.04376 0.080906', '24 0.608836 0.775945 0.020589 0.021052', '13 0.503378 0.553751 0.02099 0.021139', '20 0.347559 0.529051 0.020155 0.020231', '5 0.346551 0.643137 0.019829 0.020412', '19 0.580091 0.609942 0.019737 0.020271', '27 0.434926 0.503551 0.019967 0.020218', '3 0.61373 0.615493 0.019965 0.050496', '11 0.35796 0.568384 0.0203 0.020207', '26 0.36899 0.726891 0.020028 0.020343', '23 0.569106 0.519393 0.019423 0.019989', '25 0.353072 0.820386 0.020306 0.02158', '16 0.536717 0.674978 0.019924 0.020886', '9 0.555659 0.624511 0.019566 0.020993', '10 0.565591 0.629242 0.020591 0.02183', '12 0.417003 0.543417 0.019563 0.020297', '14 0.585311 0.630393 0.021084 0.020119', '22 0.49182 0.502254 0.020178 0.019679', '2 0.552889 0.859364 0.026907 0.051266', '18 0.59061 0.779872 0.020291 0.022506']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_02-22-31/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.597367 0.699736 0.048933 0.083395', '17 0.506975 0.557153 0.020952 0.020867', '26 0.370699 0.736604 0.019552 0.020149', '21 0.359563 0.571612 0.020663 0.020647', '23 0.557888 0.551404 0.020652 0.02078', '27 0.551408 0.828289 0.020368 0.019892', '22 0.584199 0.617463 0.020074 0.020004', '15 0.357103 0.600166 0.021086 0.020788', '6 0.534633 0.593563 0.030018 0.035435', '25 0.354213 0.831401 0.020036 0.020221', '24 0.613277 0.786352 0.020101 0.01946', '1 0.316309 0.576784 0.021013 0.020654', '16 0.420183 0.548003 0.020564 0.020747', '4 0.557841 0.870341 0.027858 0.048881', '9 0.585592 0.656698 0.020296 0.020145', '10 0.576082 0.726833 0.020092 0.020022', '0 0.338757 0.686346 0.020417 0.02058', '28 0.595187 0.791042 0.020291 0.020007', '2 0.310462 0.620556 0.02053 0.020947', '14 0.561387 0.631074 0.020568 0.020457', '18 0.589419 0.638211 0.019935 0.020103', '11 0.625813 0.701832 0.020252 0.02033', '13 0.570531 0.63646 0.020872 0.020812']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_23-35-15/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28]",4,"['4 0.532966 0.59265 0.026721 0.031518', '11 0.357647 0.572046 0.019753 0.019831', '20 0.348494 0.534049 0.020388 0.020833', '9 0.55731 0.628715 0.019916 0.019995', '23 0.570782 0.522708 0.020618 0.020658', '13 0.50537 0.558427 0.020937 0.021097', '0 0.592507 0.688319 0.020198 0.020513', '26 0.369918 0.733069 0.020191 0.02174', '27 0.435883 0.506592 0.020491 0.020106', '22 0.492645 0.506738 0.019955 0.019934', '21 0.42309 0.503279 0.019975 0.020313', '19 0.582266 0.613385 0.020079 0.02104', '1 0.556902 0.862364 0.027466 0.04468', '10 0.568292 0.633613 0.018975 0.019518', '12 0.418357 0.545893 0.01995 0.020378', '17 0.593612 0.786843 0.020721 0.021167', '24 0.611602 0.781724 0.019581 0.020038', '28 0.558368 0.542285 0.020376 0.020056', '3 0.614978 0.620148 0.02015 0.046375', '15 0.539959 0.680571 0.020786 0.019887', '6 0.35602 0.717786 0.019205 0.019387', '14 0.587174 0.634942 0.020731 0.020453', '5 0.346794 0.64952 0.018933 0.019986']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_20-35-38/CAMERA_1.jpg,CAMERA_1.jpg,24,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 23, 24, 25, 26, 28]",7,"['7 0.307265 0.681045 0.019498 0.019612', '28 0.557176 0.536949 0.020181 0.020067', '4 0.531614 0.584424 0.026388 0.031961', '13 0.504658 0.551287 0.020454 0.019953', '8 0.334053 0.680607 0.042308 0.080612', '20 0.349032 0.525412 0.020407 0.020141', '0 0.590209 0.682142 0.019991 0.019697', '14 0.586094 0.627452 0.02049 0.020596', '9 0.556108 0.622206 0.020151 0.020599', '19 0.581855 0.606501 0.02019 0.020036', '23 0.569964 0.516853 0.020726 0.020127', '6 0.355072 0.709214 0.019784 0.019519', '26 0.368897 0.723282 0.019263 0.020209', '11 0.358438 0.56406 0.020017 0.02033', '1 0.55387 0.854731 0.027576 0.045136', '15 0.537469 0.671403 0.019721 0.0202', '12 0.41783 0.53951 0.020564 0.020843', '5 0.346886 0.640053 0.019515 0.020214', '10 0.566664 0.626448 0.020411 0.020753', '24 0.609407 0.774315 0.019827 0.019964', '25 0.352372 0.817739 0.020092 0.02137', '17 0.591498 0.778752 0.01931 0.01978', '3 0.61267 0.61461 0.019497 0.044772', '21 0.422808 0.497426 0.019456 0.019931']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_20-40-39/CAMERA_1.jpg,CAMERA_1.jpg,21,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 21, 22, 23, 25, 26, 27, 28]",11,"['11 0.62143 0.68292 0.020432 0.020612', '8 0.593908 0.682637 0.049316 0.08292', '13 0.565939 0.620462 0.020893 0.020985', '21 0.358438 0.558385 0.019927 0.020286', '28 0.591517 0.772484 0.020356 0.020054', '9 0.582193 0.640665 0.020894 0.020102', '26 0.369231 0.716842 0.019821 0.020039', '27 0.548166 0.805642 0.019979 0.02001', '22 0.579883 0.602825 0.020672 0.020345', '23 0.55379 0.538451 0.020068 0.020163', '18 0.585975 0.623237 0.020044 0.020425', '14 0.55585 0.615817 0.020167 0.020043', '6 0.531172 0.579998 0.028478 0.033966', '4 0.55475 0.851379 0.027744 0.050174', '25 0.352787 0.814906 0.020321 0.01984', '10 0.572505 0.708076 0.0203 0.020548', '2 0.309369 0.606147 0.019963 0.020759', '0 0.33754 0.670909 0.02006 0.020317', '1 0.314952 0.563737 0.020615 0.020091', '16 0.417578 0.534186 0.020114 0.019932', '15 0.355845 0.587029 0.0205 0.020301']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_21-05-42/CAMERA_1.jpg,CAMERA_1.jpg,21,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 21, 22, 23, 24, 26, 27, 28]",11,"['11 0.62502 0.681769 0.020506 0.020789', '8 0.597875 0.680496 0.047244 0.0815', '16 0.421574 0.53256 0.020178 0.020416', '23 0.558269 0.53652 0.019621 0.01975', '28 0.59596 0.770553 0.020225 0.02045', '27 0.552805 0.806796 0.020485 0.020441', '15 0.359957 0.585149 0.019932 0.020572', '10 0.576988 0.70705 0.019753 0.020049', '21 0.362514 0.556896 0.020386 0.020244', '0 0.34155 0.668944 0.019947 0.019916', '26 0.374513 0.714931 0.019928 0.020064', '24 0.613114 0.764304 0.020289 0.020231', '6 0.535169 0.577838 0.029747 0.033528', '2 0.314362 0.603577 0.020272 0.020307', '1 0.318691 0.561691 0.020104 0.020187', '9 0.58482 0.638666 0.02001 0.02038', '4 0.55886 0.851639 0.026396 0.047594', '14 0.561073 0.614097 0.022087 0.021082', '13 0.570615 0.618067 0.019678 0.020147', '22 0.584008 0.602587 0.019556 0.020492', '18 0.590348 0.619165 0.021953 0.021122']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_22-11-18/CAMERA_1.jpg,CAMERA_1.jpg,20,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",9,"['9 0.345043 0.636751 0.0194 0.01954', '6 0.530061 0.579541 0.029341 0.035023', '14 0.564734 0.62219 0.020086 0.020624', '18 0.583878 0.623196 0.020071 0.020254', '22 0.578154 0.60286 0.020087 0.020151', '10 0.353442 0.706077 0.019431 0.018892', '5 0.611636 0.620658 0.020145 0.038282', '13 0.554854 0.61684 0.019758 0.019821', '15 0.356377 0.559443 0.020534 0.020171', '4 0.549746 0.846415 0.027417 0.050106', '27 0.546409 0.8089 0.019952 0.01986', '28 0.589428 0.774495 0.019952 0.020385', '0 0.588532 0.675949 0.019899 0.019913', '12 0.33193 0.678321 0.046287 0.084803', '26 0.366891 0.719403 0.019408 0.019766', '24 0.60697 0.768857 0.020418 0.02009', '25 0.351449 0.813103 0.019751 0.019697', '16 0.415878 0.535445 0.020555 0.020542', '17 0.50307 0.546026 0.020391 0.020459', '11 0.305714 0.67943 0.020142 0.020345']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_18-02-41/CAMERA_1.jpg,CAMERA_1.jpg,24,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",9,"['8 0.596206 0.694792 0.048648 0.083105', '26 0.370791 0.732884 0.020099 0.020146', '23 0.555762 0.549172 0.020256 0.019878', '1 0.315422 0.577618 0.021371 0.021213', '17 0.506071 0.556405 0.02025 0.02026', '24 0.612763 0.782551 0.020128 0.020154', '22 0.582631 0.615055 0.020232 0.020573', '11 0.624077 0.697922 0.019753 0.019934', '15 0.356701 0.598427 0.020517 0.020108', '27 0.55105 0.822957 0.020291 0.020354', '25 0.353897 0.829269 0.020047 0.020315', '6 0.532949 0.591016 0.02907 0.034776', '14 0.558735 0.627177 0.020569 0.021029', '21 0.358673 0.572156 0.020463 0.020441', '2 0.310027 0.620693 0.020381 0.020975', '9 0.584183 0.654196 0.020276 0.020161', '0 0.338447 0.686184 0.020514 0.020536', '28 0.595054 0.786406 0.020462 0.020218', '4 0.556574 0.866809 0.028191 0.049717', '13 0.56945 0.634862 0.019301 0.01954', '10 0.574705 0.723848 0.019468 0.019956', '16 0.418278 0.547116 0.020053 0.020653', '9 0.585445 0.650571 0.020119 0.019647', '18 0.587963 0.635842 0.020138 0.019174']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_22-36-55/CAMERA_1.jpg,CAMERA_1.jpg,21,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 21, 22, 23, 25, 26, 27, 28]",11,"['11 0.620164 0.682408 0.020199 0.020322', '8 0.592561 0.682434 0.048857 0.083675', '27 0.546624 0.806861 0.019526 0.019951', '16 0.416729 0.533791 0.020768 0.020659', '26 0.368599 0.718287 0.019705 0.020051', '21 0.356957 0.557692 0.020297 0.020104', '28 0.590637 0.771913 0.020522 0.020594', '22 0.578979 0.601767 0.020247 0.020095', '18 0.584009 0.621829 0.019975 0.020297', '9 0.580585 0.640231 0.020171 0.020202', '13 0.564972 0.620116 0.020103 0.020976', '4 0.553057 0.850541 0.027314 0.050073', '23 0.553099 0.537309 0.020292 0.020773', '6 0.5304 0.578844 0.029232 0.034245', '0 0.335922 0.66954 0.019944 0.020308', '14 0.55593 0.615463 0.019628 0.020125', '25 0.351646 0.81398 0.019807 0.01975', '2 0.308311 0.605381 0.019862 0.020229', '10 0.571759 0.708421 0.020159 0.020533', '15 0.35467 0.586576 0.019979 0.020108', '1 0.313785 0.563868 0.020138 0.019811']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_23-08-37/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.623115 0.688011 0.019758 0.019822', '8 0.59575 0.686698 0.048364 0.081782', '16 0.420958 0.536685 0.020457 0.020469', '6 0.533281 0.583386 0.028963 0.034463', '21 0.361632 0.562894 0.020402 0.02073', '14 0.558975 0.619455 0.020213 0.020554', '17 0.507222 0.548331 0.020302 0.020428', '13 0.568268 0.625534 0.019999 0.020026', '26 0.372527 0.720772 0.019518 0.01951', '28 0.593593 0.777006 0.019922 0.02006', '25 0.356685 0.816453 0.018633 0.018596', '4 0.556678 0.854806 0.026992 0.048265', '24 0.611117 0.770805 0.019804 0.019736', '9 0.584336 0.64521 0.019893 0.019461', '18 0.587963 0.626536 0.019701 0.020166', '10 0.574705 0.713144 0.019769 0.019787', '0 0.341028 0.673363 0.019864 0.0202', '22 0.582363 0.607259 0.019949 0.020024', '2 0.313522 0.608457 0.020201 0.020183', '15 0.359349 0.590579 0.020376 0.020675', '23 0.556695 0.542346 0.019269 0.019601', '1 0.318328 0.567374 0.019939 0.019934', '27 0.550505 0.81297 0.019782 0.019646']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_05-38-38/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.59346 0.694828 0.048419 0.080522', '24 0.609083 0.782247 0.020363 0.020432', '26 0.367767 0.733252 0.019912 0.01965', '22 0.579647 0.614944 0.019729 0.020304', '2 0.307399 0.620259 0.020186 0.020476', '9 0.581202 0.654391 0.020276 0.019783', '27 0.547684 0.822304 0.020256 0.020192', '14 0.556358 0.628991 0.020502 0.020943', '6 0.529443 0.590787 0.029839 0.035211', '23 0.553433 0.548572 0.020384 0.020445', '1 0.313188 0.576176 0.020729 0.020788', '11 0.621143 0.697517 0.019968 0.02053', '15 0.353659 0.597832 0.020342 0.019946', '0 0.335214 0.684908 0.020109 0.020315', '21 0.356788 0.570134 0.020426 0.020588', '17 0.502621 0.557314 0.020901 0.020935', '25 0.351866 0.827617 0.020551 0.020759', '28 0.591709 0.787693 0.020422 0.020553', '10 0.572028 0.72443 0.019849 0.020073', '4 0.55097 0.87291 0.026717 0.045468', '16 0.416476 0.545716 0.02053 0.021157', '13 0.565754 0.635025 0.020298 0.020759', '18 0.585208 0.635845 0.020133 0.019966']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_02-56-53/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.597576 0.698259 0.049098 0.083639', '23 0.557886 0.550787 0.020282 0.020116', '22 0.584212 0.616812 0.020214 0.020139', '24 0.614041 0.784857 0.020339 0.019933', '6 0.5349 0.592796 0.028888 0.034756', '26 0.371263 0.735682 0.019661 0.020019', '17 0.507352 0.556978 0.020854 0.02096', '21 0.359878 0.570337 0.020547 0.020746', '15 0.357605 0.599846 0.020756 0.020654', '1 0.316354 0.576892 0.020585 0.020006', '27 0.552446 0.826398 0.019816 0.020227', '9 0.586319 0.655701 0.020497 0.02006', '25 0.355283 0.82915 0.020068 0.019884', '10 0.576762 0.725392 0.019986 0.019868', '0 0.339163 0.686075 0.020542 0.020634', '16 0.419671 0.546491 0.020778 0.020981', '4 0.558264 0.869223 0.027014 0.048947', '28 0.596204 0.790425 0.020318 0.020157', '2 0.311476 0.61892 0.020067 0.020479', '14 0.560956 0.630311 0.020742 0.02016', '18 0.589689 0.637248 0.020013 0.020302', '13 0.570458 0.636177 0.020367 0.019987', '11 0.625941 0.701501 0.020154 0.020766']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_18-22-45/CAMERA_1.jpg,CAMERA_1.jpg,22,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.624346 0.688779 0.020331 0.020434', '8 0.596562 0.686782 0.04752 0.081692', '28 0.594798 0.778343 0.020057 0.019895', '6 0.533934 0.583706 0.029216 0.034529', '14 0.560142 0.619878 0.020773 0.020293', '26 0.371966 0.722516 0.019838 0.01979', '21 0.360876 0.5618 0.020495 0.020619', '13 0.569568 0.625746 0.019636 0.019741', '25 0.355779 0.818883 0.01989 0.019897', '24 0.612494 0.772469 0.020298 0.019948', '4 0.557665 0.857556 0.026724 0.047135', '23 0.558078 0.541328 0.019598 0.020533', '9 0.584835 0.64493 0.019925 0.019952', '17 0.50738 0.548634 0.020201 0.020546', '10 0.575497 0.713286 0.02008 0.019792', '18 0.588297 0.625718 0.019452 0.020099', '0 0.340249 0.673838 0.020566 0.020578', '22 0.582488 0.60669 0.020343 0.020185', '16 0.420327 0.537381 0.020258 0.020273', '2 0.312203 0.607959 0.020124 0.020143', '27 0.551026 0.813572 0.020264 0.019945', '1 0.316845 0.566999 0.020206 0.019849']"
